V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
0.9980540067255839,0.30583074414738043,0.8771265121808107,0.13949995424562509,0.6144344715901133,0.569406620611651,0.7709865124054015,0.6739981758761412,0.5760366996723985,0.7294486900575213,0.17174087490750647,0.8566396856019957,0.4378386631039699,0.8400081853480336,0.5499547805667421,0.8146494242063215,0.7915722861034655,0.7739525143921172,0.43917492587519324,0.3434185280940155,0.4532149179321954,0.5167575710467068,0.789086425735233,0.7363593744161331,0.6443197716842745,0.25159734706010006,0.731204649233382,0.4533900400204658,0
0.9736547417748894,0.3394974771886309,0.9064368066660988,0.19426517960653913,0.631973591206436,0.5277272708121216,0.7897293016511395,0.6689582020905173,0.5886111630998371,0.6978874437567975,0.10292828359000303,0.8682774837124141,0.6660595513885442,0.8360277932381639,0.7425676145432977,0.8987838402801217,0.7856643596622434,0.6121810720674161,0.5158719545747963,0.3767317749423042,0.4540212482655228,0.4945068978407951,0.7780852732016614,0.496722328126445,0.747410517082789,0.21241972242289367,0.730866776812129,0.4616412538813348,0
0.8974191180736075,0.3973251604386963,0.8924155950396042,0.3181011222318776,0.6386905875093656,0.7478033961959133,0.7685226493891386,0.579356121223713,0.6109816283292937,0.6726795801160418,0.15908970988325474,0.9547108141863299,0.5444945240575453,0.8799388640619308,0.5792057311037075,0.804315279310563,0.795115563953458,0.7231670462063191,0.5327615401590393,0.3583857200166235,0.4877730171724331,0.46673453621390404,0.7586655257872975,0.2222992269638344,0.8116656904289912,0.285311660541409,0.7729362011700889,0.48355061223616885,0
0.8440777356297875,0.3488340526033949,0.858927593358061,0.4568467153898213,0.5508974522597613,0.6061799526340438,0.8037174370565086,0.6881271797045638,0.5234959604448953,0.5798821786029489,0.23045230059449148,0.710730741375257,0.37494687347192035,0.7076107188097784,0.4744803343407928,0.6471262688013878,0.6056507442792506,0.49576979521995124,0.28349986775208325,0.4611517122158854,0.47360668997743466,0.5009457961074162,0.8497605417199334,0.7106269789703411,0.7064403599070159,0.23663730690455378,0.7497041496904616,0.4920181719529237,1
0.9178528745560958,0.3613503263773145,0.9623722730170802,0.30078261564471725,0.6328238111109382,0.6330881607645189,0.7971019210903701,0.6786375718606237,0.6325882270907288,0.6736421099964236,0.18333603315474425,0.919365245984395,0.5794811474712643,0.8374857434748445,0.6939053643208962,0.8486196404556406,0.7615936270923669,0.8241990589724082,0.4674473908424151,0.38034554474108806,0.4646872276165034,0.5892839454068277,0.7784159385933466,0.5133086564209566,0.5987258453215402,0.19134319635604013,0.7528989804874843,0.48499274423244165,0
0.9824506067180052,0.33336186627410624,0.8727334465277429,0.27735973446335327,0.6441940496192063,0.5495971562096228,0.7973434101270991,0.6707629510630065,0.6496643942083915,0.6860814730357102,0.20544743447831137,0.9503762602668872,0.6103656508469038,0.8584405623564262,0.5759459502707176,0.8370267454780372,0.764276665209378,0.7227446558921347,0.4343605163427517,0.3740285812831544,0.4574795055002149,0.520835857613306,0.781001198328837,0.5063495104324365,0.6521473032217183,0.3520229380516827,0.7248083727800527,0.45447816315109235,0
0.9671569132845331,0.43117162790772745,0.7448891708633684,0.579774825762118,0.6920726094395351,0.47230755545587705,0.7816851995019977,0.6743051944790964,0.4999786170143383,0.5923177519519964,0.3004954221392753,0.7034728862303052,0.6200246634138347,0.47352476211300504,0.521073890517247,0.7796237465865805,0.745722303147139,0.706929718267413,0.24858945079682113,0.387375396258437,0.4601297232794373,0.4905257336995205,0.7726317672573083,0.6351545166915551,0.774532616444343,0.3451555587311515,0.7715799591905684,0.4950574718318687,1
0.8779508096880482,0.38054341963564453,0.92367849026231,0.3502374160152522,0.6271426271713344,0.5428297892249613,0.7980199844607289,0.6866491657629056,0.6029655300986647,0.6678851494015038,0.1283861663304764,0.9186637057752922,0.46851339415638255,0.8799735761006351,0.658193090651034,0.7552651641758018,0.8252792185765165,0.6595727775284822,0.47009223330425676,0.3671233987639948,0.4582633625462788,0.5311546118609938,0.7795684670171552,0.8411327075810018,0.6640842522270617,0.23584229464098386,0.7380635278620075,0.4569985253772669,0
0.793624878538597,0.3504980007548715,0.7538478040982208,0.6792085651791357,0.8043851065661618,0.28203289039168095,0.750670698208939,0.6779023009827547,0.4470044341727378,0.570878006808287,0.5613022679793556,0.6534332757513447,0.34721683263426006,0.37195431114544536,0.6702203217061359,0.7542563105693492,0.8086973688615428,0.7895852369036962,0.3359259906052925,0.36335437232697765,0.4609062501443956,0.5123444698781274,0.769736305224948,0.5142642420351896,0.8065634586355747,0.455928981511521,0.7737348497697033,0.5811389083100253,1
0.8849835173960021,0.37964915152282275,0.8560133449009567,0.17726600916814256,0.6848121888034072,0.4665032417707751,0.8160990124181826,0.6739932942946488,0.6201285109456413,0.6882944839781425,0.1733705972023282,0.9070361615163414,0.3895914904741851,0.9000271432798979,0.5317580867795162,0.8067795459679531,0.7685957609863205,0.7402370218884369,0.44579467734153955,0.3678534667024007,0.4604886755191982,0.5610946178250424,0.7638923895107617,0.5003334600229065,0.6548559238949001,0.32225085251806895,0.7617583202664562,0.5039843490524928,0
0.9232707734649922,0.3653851893982051,0.9541008714092748,0.23483177995176127,0.6307548347447377,0.5090698276596652,0.8087582572797678,0.6654568682134011,0.6757734053939207,0.658827879760624,0.16019972368706734,0.9289910740540307,0.5396468262281018,0.8341148806532086,0.7602718254390575,0.6925883202521539,0.8185438110450525,0.7068292403071126,0.6957015539936842,0.37990471222815964,0.4574598189667469,0.5595071485048279,0.7695817582654774,0.9566372645293518,0.6674970680270845,0.18586417879716347,0.7245985213759781,0.45200203890794377,0
0.8808205316454388,0.36823781321315924,0.916380858003563,0.0,0.6181886639553683,0.4991168184650956,0.789551352238882,0.6852751362595043,0.6256928221919034,0.6476623627355872,0.046658427517756576,0.9104530955751651,0.6743943434769933,0.8555595222037407,0.7068955795241985,0.7714995793880457,0.76861375893332,0.8510079751772787,0.2400443852926731,0.3407807320034486,0.45250907921926864,0.5105500782745048,0.7681912688994282,0.5026087195008818,0.7484281634507363,0.2636753137997771,0.747474629706783,0.46929666863500585,0
0.9657295787392013,0.37171697093197925,0.8963267129654837,0.3370797710451342,0.6463573287642124,0.4724796008837714,0.803520700059085,0.6682850936432746,0.6260125931910665,0.662437961653048,0.18601279186231648,0.884077508258627,0.4480789796532081,0.7933354289548572,0.7887267334090113,0.848270933347485,0.8211899614093137,0.7549235940701501,0.32952944931544587,0.36191288283423295,0.4549333482984631,0.5097944278780466,0.7756970254627619,0.8205696405109161,0.7748686105171565,0.21761785960254998,0.7331271583899566,0.467601435512712,0
0.8782575020933848,0.44668174461826177,0.6982995236774856,0.38887754281819875,0.5267957640110794,0.5186771530089406,0.7936026442277127,0.6901622172246933,0.6142099566928055,0.526800801850865,0.35081754687008543,0.6095641585636435,0.8697152173375164,0.6621678397106705,0.6135782792686296,0.6653602354242892,0.7093697440686747,0.6645825560113012,0.4834841998715663,0.32149828833329863,0.46495558349686794,0.5454332072866924,0.7913516108665,0.5405731326403285,0.5044831802056764,0.13586427558107816,0.753609684644043,0.4438914011202741,1
